# Matter power spectrum P(k) at redshift z=3
# for k=1.0432e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 615
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043203858107e-05       5.012921520431e+00 
       2.328524686929e-05       1.089923697773e+01 
       3.618347413424e-05       1.669396110159e+01 
       4.916127451936e-05       2.245485613048e+01 
       6.225377136480e-05       2.821548733173e+01 
       7.549696904993e-05       3.400143016393e+01 
       8.892807476759e-05       3.983482905002e+01 
       1.025858344927e-04       4.573627443954e+01 
       1.165108874407e-04       5.172577265658e+01 
       1.307461433445e-04       5.782333989267e+01 
       1.453371868856e-04       6.404942051498e+01 
       1.603327135580e-04       7.042521761269e+01 
       1.757850010714e-04       7.697297898692e+01 
       1.917504200387e-04       8.371626166073e+01 
       2.082899870567e-04       9.068018791119e+01 
       2.254699622354e-04       9.789170018370e+01 
       2.433624916146e-04       1.053798186089e+02 
       2.620462924935e-04       1.131759020321e+02 
       2.816073762437e-04       1.213139108446e+02 
       3.021397983366e-04       1.298306670763e+02 
       3.237464187446e-04       1.387661038779e+02 
       3.465396471526e-04       1.481634924695e+02 
       3.706421361927e-04       1.580696296905e+02 
       3.961873719159e-04       1.685349633848e+02 
       4.233200939567e-04       1.796136260561e+02 
       4.521964588258e-04       1.913633398489e+02 
       4.829838397571e-04       2.038451486195e+02 
       5.158601379936e-04       2.171229268366e+02 
       5.510124672565e-04       2.312626121085e+02 
       5.886350710777e-04       2.463311107414e+02 
       6.289263488713e-04       2.623948368970e+02 
       6.720849088608e-04       2.795178686452e+02 
       7.183046407435e-04       2.977597406354e+02 
       7.677689103471e-04       3.171729430952e+02 
       8.206441165575e-04       3.378002564963e+02 
       8.770730003995e-04       3.596721116932e+02 
       9.371682286937e-04       3.828042132192e+02 
       1.001006854312e-03       4.071956831077e+02 
       1.068626248147e-03       4.328279609691e+02 
       1.140021986144e-03       4.596646282432e+02 
       1.215147965839e-03       4.876522182023e+02 
       1.293918757253e-03       5.167219486147e+02 
       1.376213919254e-03       5.467921984852e+02 
       1.461883793277e-03       5.777714697493e+02 
       1.477104874446e-03       5.832411587363e+02 
       1.550756163374e-03       6.095615445459e+02 
       1.642643157983e-03       6.420605692163e+02 
       1.737347848942e-03       6.751658546596e+02 
       1.834670142901e-03       7.087762592212e+02 
       1.934411720442e-03       7.427940953201e+02 
       2.036379926672e-03       7.771254222150e+02 
       2.140390634090e-03       8.116835218356e+02 
       2.246270177174e-03       8.463888066122e+02 
       2.353856500670e-03       8.811676512532e+02 
       2.462999677542e-03       9.159532919717e+02 
       2.573561946959e-03       9.506856805637e+02 
       2.685417405683e-03       9.853111878135e+02 
       2.798451464205e-03       1.019782200463e+03 
       2.912560156165e-03       1.054056652415e+03 
       3.027649368560e-03       1.088097526657e+03 
       3.143634042181e-03       1.121872358637e+03 
       3.260437377037e-03       1.155352764276e+03 
       3.377990065994e-03       1.188514007152e+03 
       3.496229571182e-03       1.221334610899e+03 
       3.615099451338e-03       1.253796015835e+03 
       3.734548743727e-03       1.285882274267e+03 
       3.854531401177e-03       1.317579777181e+03 
       3.975005782701e-03       1.348877005618e+03 
       4.095934194926e-03       1.379764302226e+03 
       4.217282480807e-03       1.410233660977e+03 
       4.339019651769e-03       1.440278535042e+03 
       4.461117559350e-03       1.469893663687e+03 
       4.583550602494e-03       1.499074918806e+03 
       4.706295466845e-03       1.527819170652e+03 
       4.829330892646e-03       1.556124171038e+03 
       4.952637468115e-03       1.583988451386e+03 
       5.076197445477e-03       1.611411232707e+03 
       5.199994577095e-03       1.638392345027e+03 
       5.324013969420e-03       1.664931995336e+03 
       5.448241952729e-03       1.691031090515e+03 
       5.572665964843e-03       1.716690970751e+03 
       5.697274447217e-03       1.741913247215e+03 
       5.822056752015e-03       1.766699850501e+03 
       5.947003058883e-03       1.791052993628e+03 
       6.072104300358e-03       1.814975141651e+03 
       6.197352094911e-03       1.838468984116e+03 
       6.322738686790e-03       1.861537411014e+03 
       6.448256891895e-03       1.884183492016e+03 
       6.573900049025e-03       1.906410443799e+03 
       6.699661975915e-03       1.928221613074e+03 
       6.825536929529e-03       1.949620454060e+03 
       6.951519570169e-03       1.970610507595e+03 
       7.077604928987e-03       1.991195384645e+03 
       7.203788378538e-03       2.011378752456e+03 
       7.330065606066e-03       2.031164323762e+03 
       7.456432589234e-03       2.050555849327e+03 
       7.582885574049e-03       2.069557110904e+03 
       7.709421054771e-03       2.088171916454e+03 
       7.836035755586e-03       2.106404094839e+03 
       7.962726613897e-03       2.124257490605e+03 
       8.089490765046e-03       2.141735959440e+03 
       8.216325528355e-03       2.158843362434e+03 
       8.343228394337e-03       2.175583561973e+03 
       8.470197012985e-03       2.191960416647e+03 
       8.597229183025e-03       2.207977780940e+03 
       8.724322842052e-03       2.223639748549e+03 
       8.851476057463e-03       2.238950344355e+03 
       8.978687018116e-03       2.253912866670e+03 
       9.105954026658e-03       2.268531099670e+03 
       9.233275492446e-03       2.282808803126e+03 
       9.360649925030e-03       2.296749710419e+03 
       9.488075928125e-03       2.310357527209e+03 
       9.615552194060e-03       2.323635930183e+03 
       9.743077498633e-03       2.336588567431e+03 
       9.870650696361e-03       2.349219059305e+03 
       9.998270716078e-03       2.361530997966e+03 
       1.012593655687e-02       2.373527949575e+03 
       1.025364728427e-02       2.385213453704e+03 
       1.038140202683e-02       2.396591024756e+03 
       1.050919997276e-02       2.407664150759e+03 
       1.063704036703e-02       2.418436293726e+03 
       1.076492250851e-02       2.428910888273e+03 
       1.089284574735e-02       2.439091339702e+03 
       1.102080948264e-02       2.448981022799e+03 
       1.114881316008e-02       2.458583279622e+03 
       1.127685626996e-02       2.467901418077e+03 
       1.140493834518e-02       2.476938710904e+03 
       1.153305895944e-02       2.485698395618e+03 
       1.166121772561e-02       2.494183674511e+03 
       1.178941429408e-02       2.502397717088e+03 
       1.191764835141e-02       2.510343662139e+03 
       1.204591961888e-02       2.518024620968e+03 
       1.217422785131e-02       2.525443680650e+03 
       1.230257283584e-02       2.532603907275e+03 
       1.243095439087e-02       2.539508348591e+03 
       1.255937236503e-02       2.546160036844e+03 
       1.268782663629e-02       2.552561989548e+03 
       1.281631711101e-02       2.558717212160e+03 
       1.294484372322e-02       2.564628696160e+03 
       1.307340643382e-02       2.570299418726e+03 
       1.320200522992e-02       2.575732331136e+03 
       1.333064012419e-02       2.580930325153e+03 
       1.345931115426e-02       2.585896194086e+03 
       1.358801838221e-02       2.590632644337e+03 
       1.371676189408e-02       2.595142383793e+03 
       1.384554179937e-02       2.599428079097e+03 
       1.397435823068e-02       2.603492587531e+03 
       1.410321134330e-02       2.607338612835e+03 
       1.423210131489e-02       2.610968882288e+03 
       1.436102834518e-02       2.614386091063e+03 
       1.448999265567e-02       2.617592904832e+03 
       1.461899448943e-02       2.620591963833e+03 
       1.474803411084e-02       2.623385884397e+03 
       1.477104874446e-02       2.623862749018e+03 
       1.487711180545e-02       2.625977260604e+03 
       1.500622787981e-02       2.628368665165e+03 
       1.513538266132e-02       2.630562650287e+03 
       1.526457649817e-02       2.632561747657e+03 
       1.539380975920e-02       2.634368469060e+03 
       1.552308283391e-02       2.635985306550e+03 
       1.565239613235e-02       2.637414732908e+03 
       1.578175008519e-02       2.638659201732e+03 
       1.591114514366e-02       2.639721147695e+03 
       1.604058177960e-02       2.640602986764e+03 
       1.617006048554e-02       2.641307116669e+03 
       1.629958177470e-02       2.641835916580e+03 
       1.642914618117e-02       2.642191747627e+03 
       1.655875425991e-02       2.642376952850e+03 
       1.668840658696e-02       2.642393857549e+03 
       1.681810375955e-02       2.642244769479e+03 
       1.694784639624e-02       2.641931979308e+03 
       1.707763513714e-02       2.641457760016e+03 
       1.720747064406e-02       2.640824368008e+03 
       1.733735360076e-02       2.640034042525e+03 
       1.746728471313e-02       2.639089006184e+03 
       1.759726470949e-02       2.637991464871e+03 
       1.772729434082e-02       2.636743607867e+03 
       1.785737438105e-02       2.635347608238e+03 
       1.798750562732e-02       2.633805622741e+03 
       1.811768890035e-02       2.632119792091e+03 
       1.824792504474e-02       2.630292240807e+03 
       1.837821492927e-02       2.628325077372e+03 
       1.850855944735e-02       2.626220394487e+03 
       1.863895951733e-02       2.623980269153e+03 
       1.876941608292e-02       2.621606762526e+03 
       1.889993011359e-02       2.619101920461e+03 
       1.903050260503e-02       2.616467772764e+03 
       1.916113457955e-02       2.613706334199e+03 
       1.929182708659e-02       2.610819603719e+03 
       1.942258120318e-02       2.607809565559e+03 
       1.955339803443e-02       2.604678187779e+03 
       1.968427871407e-02       2.601427423549e+03 
       1.981522440500e-02       2.598059210974e+03 
       1.994623629981e-02       2.594575472599e+03 
       2.007731562139e-02       2.590978116568e+03 
       2.020846362350e-02       2.587269034903e+03 
       2.033968159142e-02       2.583450105184e+03 
       2.047097084255e-02       2.579523189617e+03 
       2.060233272712e-02       2.575490135809e+03 
       2.073376862882e-02       2.571352776224e+03 
       2.086527996553e-02       2.567112927805e+03 
       2.099686819004e-02       2.562772393012e+03 
       2.112853479082e-02       2.558332959138e+03 
       2.126028129275e-02       2.553796398853e+03 
       2.139210925798e-02       2.549164469739e+03 
       2.152402028669e-02       2.544438914029e+03 
       2.165601601798e-02       2.539621459499e+03 
       2.178809813076e-02       2.534713818619e+03 
       2.192026834460e-02       2.529717689175e+03 
       2.205252842072e-02       2.524634754689e+03 
       2.218488016291e-02       2.519466682216e+03 
       2.231732541857e-02       2.514215124909e+03 
       2.244986607967e-02       2.508881720846e+03 
       2.258250408386e-02       2.503468092681e+03 
       2.271524141553e-02       2.497975849086e+03 
       2.284808010696e-02       2.492406583286e+03 
       2.298102223944e-02       2.486761872732e+03 
       2.311406994449e-02       2.481043280714e+03 
       2.324722540508e-02       2.475252355537e+03 
       2.338049085692e-02       2.469390630361e+03 
       2.351386858974e-02       2.463459623190e+03 
       2.364736094867e-02       2.457460837194e+03 
       2.378097033561e-02       2.451395759904e+03 
       2.391469921070e-02       2.445265864709e+03 
       2.404855009378e-02       2.439072609022e+03 
       2.418252556593e-02       2.432817435889e+03 
       2.431662827106e-02       2.426501772696e+03 
       2.445086091752e-02       2.420127031975e+03 
       2.458522627984e-02       2.413694610891e+03 
       2.471972720040e-02       2.407205891613e+03 
       2.485436659128e-02       2.400662240983e+03 
       2.498914743611e-02       2.394065010866e+03 
       2.512407279196e-02       2.387415537641e+03 
       2.525914579136e-02       2.380715142646e+03 
       2.539436964435e-02       2.373965131829e+03 
       2.552974764055e-02       2.367166795818e+03 
       2.566528315139e-02       2.360321410023e+03 
       2.580097963240e-02       2.353430234735e+03 
       2.593684062547e-02       2.346494514611e+03 
       2.607286976136e-02       2.339515479319e+03 
       2.620907076214e-02       2.332494342832e+03 
       2.634544744381e-02       2.325432303656e+03 
       2.648200371900e-02       2.318330545233e+03 
       2.661874359971e-02       2.311190235726e+03 
       2.675567120022e-02       2.304012527467e+03 
       2.689279074006e-02       2.296798557687e+03 
       2.703010654707e-02       2.289549447931e+03 
       2.716762306063e-02       2.282266304206e+03 
       2.730534483499e-02       2.274950217337e+03 
       2.744327654263e-02       2.267602262618e+03 
       2.758142297791e-02       2.260223499957e+03 
       2.771978906071e-02       2.252814973206e+03 
       2.785837984029e-02       2.245377711133e+03 
       2.799720049924e-02       2.237912726549e+03 
       2.813625635764e-02       2.230421017446e+03 
       2.827555287734e-02       2.222903565578e+03 
       2.841509566638e-02       2.215361337369e+03 
       2.855489048365e-02       2.207795283698e+03 
       2.869494324370e-02       2.200206339642e+03 
       2.883526002172e-02       2.192595424582e+03 
       2.897584705870e-02       2.184963442273e+03 
       2.911671076691e-02       2.177311281315e+03 
       2.925785773547e-02       2.169639814051e+03 
       2.939929473619e-02       2.161949897461e+03 
       2.954102872970e-02       2.154242372359e+03 
       2.968306687176e-02       2.146518064362e+03 
       2.982541651988e-02       2.138777782652e+03 
       2.996808524020e-02       2.131022321494e+03 
       3.011108081467e-02       2.123252458842e+03 
       3.025441124854e-02       2.115468956807e+03 
       3.039808477814e-02       2.107672562019e+03 
       3.054210987908e-02       2.099864004597e+03 
       3.068649527469e-02       2.092043999305e+03 
       3.083124994495e-02       2.084213244815e+03 
       3.097638313576e-02       2.076372423833e+03 
       3.112190436863e-02       2.068522203090e+03 
       3.126782345082e-02       2.060663233227e+03 
       3.141415048593e-02       2.052796148963e+03 
       3.156089588506e-02       2.044921568553e+03 
       3.170807037834e-02       2.037040094397e+03 
       3.185568502715e-02       2.029152312743e+03 
       3.200375123687e-02       2.021258793356e+03 
       3.215228077021e-02       2.013360089820e+03 
       3.230128576124e-02       2.005456739232e+03 
       3.245077873007e-02       1.997549262473e+03 
       3.260077259831e-02       1.989638163585e+03 
       3.275128070522e-02       1.981723930104e+03 
       3.290231682477e-02       1.973807033219e+03 
       3.305389518350e-02       1.965887927021e+03 
       3.320603047936e-02       1.957967048840e+03 
       3.335873790145e-02       1.950044819186e+03 
       3.351203315092e-02       1.942121641294e+03 
       3.366593246286e-02       1.934197901466e+03 
       3.382045262943e-02       1.926273968457e+03 
       3.397561102429e-02       1.918350193782e+03 
       3.413142562826e-02       1.910426911322e+03 
       3.428791505649e-02       1.902504437369e+03 
       3.444509858716e-02       1.894583070190e+03 
       3.460299619177e-02       1.886663089993e+03 
       3.476162856718e-02       1.878744758659e+03 
       3.492101716951e-02       1.870828319758e+03 
       3.508118425008e-02       1.862913998258e+03 
       3.524215289341e-02       1.855002000119e+03 
       3.540394705758e-02       1.847092512189e+03 
       3.556659161695e-02       1.839185701881e+03 
       3.573011240765e-02       1.831281716967e+03 
       3.589453627578e-02       1.823380685139e+03 
       3.605989112872e-02       1.815482713868e+03 
       3.622620598968e-02       1.807587889794e+03 
       3.639351105583e-02       1.799696278619e+03 
       3.656183776019e-02       1.791807924671e+03 
       3.673121883765e-02       1.783922850329e+03 
       3.690168839543e-02       1.776041055365e+03 
       3.707328198830e-02       1.768162517021e+03 
       3.724603669911e-02       1.760287189177e+03 
       3.741999122476e-02       1.752415001497e+03 
       3.759518596845e-02       1.744545859266e+03 
       3.777166313848e-02       1.736679642570e+03 
       3.794946685421e-02       1.728816205264e+03 
       3.812864325997e-02       1.720955374687e+03 
       3.830924064738e-02       1.713096950842e+03 
       3.849130958706e-02       1.705240704872e+03 
       3.867490307051e-02       1.697386378907e+03 
       3.886007666305e-02       1.689533684268e+03 
       3.904688866898e-02       1.681682301119e+03 
       3.923540031003e-02       1.673831877032e+03 
       3.942567591851e-02       1.665982024592e+03 
       3.961778314649e-02       1.658132321966e+03 
       3.981179319271e-02       1.650282309955e+03 
       4.000778104905e-02       1.642431490533e+03 
       4.020582576848e-02       1.634579325527e+03 
       4.040601075690e-02       1.626725234190e+03 
       4.060842409134e-02       1.618868591532e+03 
       4.081315886746e-02       1.611008725379e+03 
       4.102031357955e-02       1.603144914270e+03 
       4.122999253673e-02       1.595276384879e+03 
       4.144230631960e-02       1.587402308444e+03 
       4.165737228189e-02       1.579521797766e+03 
       4.187531510273e-02       1.571633903746e+03 
       4.209626739547e-02       1.563737611205e+03 
       4.232037038015e-02       1.555831834119e+03 
       4.254777462778e-02       1.547915411235e+03 
       4.277864088543e-02       1.539987100650e+03 
       4.301314099292e-02       1.532045573723e+03 
       4.325145890343e-02       1.524089408284e+03 
       4.349379182204e-02       1.516117081379e+03 
       4.374035147887e-02       1.508126961026e+03 
       4.399136555598e-02       1.500117296887e+03 
       4.424707929031e-02       1.492086209861e+03 
       4.450775727913e-02       1.484031680312e+03 
       4.477368551857e-02       1.475951534663e+03 
       4.504517371183e-02       1.467843430724e+03 
       4.532255788983e-02       1.459704839942e+03 
       4.560620339542e-02       1.451533028107e+03 
       4.589650829191e-02       1.443325032704e+03 
       4.619390726854e-02       1.435077636790e+03 
       4.649887613004e-02       1.426787338948e+03 
       4.681193697536e-02       1.418450317881e+03 
