# Matter power spectrum P(k) at redshift z=0
# for k=1.00694e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 608
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.006944188083e-05       4.608341441584e+01 
       2.281330340261e-05       1.016501004016e+02 
       3.560033042391e-05       1.563308599863e+02 
       4.846419544640e-05       2.106772928714e+02 
       6.143911015176e-05       2.650057532010e+02 
       7.456012402237e-05       3.195555519576e+02 
       8.786343223785e-05       3.745328842998e+02 
       1.013866968657e-04       4.301287719104e+02 
       1.151693853946e-04       4.865282618636e+02 
       1.292531306935e-04       5.439160113335e+02 
       1.436821164866e-04       6.024801819377e+02 
       1.585034923939e-04       6.624154856205e+02 
       1.737678224328e-04       7.239257943035e+02 
       1.895295705668e-04       7.872265326862e+02 
       2.058476263216e-04       8.525469774771e+02 
       2.227858725589e-04       9.201325329979e+02 
       2.404137960621e-04       9.902470192205e+02 
       2.588071394422e-04       1.063174982513e+03 
       2.780485897950e-04       1.139224016840e+03 
       2.982284952249e-04       1.218727055668e+03 
       3.194455944807e-04       1.302044551219e+03 
       3.418077371401e-04       1.389566379406e+03 
       3.654325617000e-04       1.479812913824e+03 
       3.904480862997e-04       1.576965801090e+03 
       4.169931515816e-04       1.679688703910e+03 
       4.452176377237e-04       1.788487530540e+03 
       4.752823589692e-04       1.903860748529e+03 
       5.073585210403e-04       2.026509946047e+03 
       5.416266129538e-04       2.156983949038e+03 
       5.782745998454e-04       2.295282902135e+03 
       6.174952937828e-04       2.443569188155e+03 
       6.594828124041e-04       2.600428676639e+03 
       7.044280970537e-04       2.767520836521e+03 
       7.525135561829e-04       2.945389033790e+03 
       8.039070229653e-04       3.134415771407e+03 
       8.587553555412e-04       3.334979565636e+03 
       9.171781404617e-04       3.546556315588e+03 
       9.792620528403e-04       3.769458707908e+03 
       1.045056447636e-03       4.003871652109e+03 
       1.114570682915e-03       4.249201752109e+03 
       1.187773506754e-03       4.505111248374e+03 
       1.264594600150e-03       4.771156333649e+03 
       1.344928106627e-03       5.046018048427e+03 
       1.428637750613e-03       5.329316031274e+03 
       1.477104874446e-03       5.491805634646e+03 
       1.515562996897e-03       5.619979631641e+03 
       1.605525654334e-03       5.917022655285e+03 
       1.698336372904e-03       6.219554429769e+03 
       1.793800597501e-03       6.526503920302e+03 
       1.891723688618e-03       6.836965342977e+03 
       1.991915066345e-03       7.149975884241e+03 
       2.094191356953e-03       7.464743431423e+03 
       2.198378609750e-03       7.780546312887e+03 
       2.304313705143e-03       8.096584749550e+03 
       2.411845098250e-03       8.412197966066e+03 
       2.520833044068e-03       8.726917407399e+03 
       2.631149438130e-03       9.040246312929e+03 
       2.742677387469e-03       9.351530090057e+03 
       2.855310605293e-03       9.660487992052e+03 
       2.968952702112e-03       9.966822439240e+03 
       3.083516427747e-03       1.027019247817e+04 
