# Matter power spectrum P(k) at redshift z=0
# for k=1.0432e-05 to 1.4771 h/Mpc,
# number of wavenumbers equal to 615
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.043203858107e-05       5.025462904415e+01 
       2.327372521721e-05       1.092124777854e+02 
       3.616033485638e-05       1.672525799977e+02 
       4.912632858169e-05       2.249525661152e+02 
       6.220673434885e-05       2.826479234690e+02 
       7.543745742670e-05       3.405941300844e+02 
       8.885560071072e-05       3.990122676416e+02 
       1.024997991457e-04       4.581077968816e+02 
       1.164105725265e-04       5.180802511317e+02 
       1.306307009787e-04       5.791291655553e+02 
       1.452056274288e-04       6.414582453201e+02 
       1.601838913165e-04       7.052786523767e+02 
       1.756175976332e-04       7.708118428985e+02 
       1.915629250129e-04       8.382921859265e+02 
       2.080806759719e-04       9.079694929119e+02 
       2.252368713561e-04       9.801115314245e+02 
       2.431033894502e-04       1.055006559973e+03 
       2.617586478239e-04       1.132965892970e+03 
       2.812883225660e-04       1.214326479010e+03 
       3.017860947799e-04       1.299453447908e+03 
       3.233544077055e-04       1.388742549472e+03 
       3.461052092118e-04       1.482622367738e+03 
       3.701606432943e-04       1.581556146768e+03 
       3.956536403564e-04       1.686043007407e+03 
       4.227283394580e-04       1.796618269499e+03 
       4.515402568509e-04       1.913852523815e+03 
       4.822560952554e-04       2.038349028912e+03 
       5.150530698485e-04       2.170738951342e+03 
       5.501176137238e-04       2.311673939921e+03 
       5.876433232205e-04       2.461815548951e+03 
       6.278280191063e-04       2.621821128697e+03 
       6.708698408671e-04       2.792326011403e+03 
       7.169623647730e-04       2.973922157030e+03 
       7.662888441905e-04       3.167133884170e+03 
       8.190158071201e-04       3.372391865212e+03 
       8.752863945378e-04       3.590007135649e+03 
       9.352139556907e-04       3.820147340204e+03 
       9.988764975497e-04       4.062817675824e+03 
       1.066312581642e-03       4.317848869820e+03 
       1.137519153655e-03       4.584893985722e+03 
       1.212451586285e-03       4.863434912699e+03 
       1.291025949180e-03       5.152798212370e+03 
       1.373123247122e-03       5.452178806115e+03 
       1.458595147227e-03       5.760669054583e+03 
       1.477104874446e-03       5.827047285464e+03 
       1.547270590249e-03       6.077290324196e+03 
       1.638962663815e-03       6.401024233458e+03 
       1.733475192245e-03       6.730841332088e+03 
       1.830608634785e-03       7.065725758575e+03 
       1.930165042987e-03       7.404695186864e+03 
       2.031951976366e-03       7.746805438863e+03 
       2.135785393060e-03       8.091182358127e+03 
       2.241491611929e-03       8.437026125093e+03 
       2.348908486039e-03       8.783596086683e+03 
       2.457885942459e-03       9.130220141594e+03 
       2.568286038321e-03       9.476292883038e+03 
       2.679982666623e-03       9.821272446551e+03 
       2.792861023445e-03       1.016467655725e+04 
       2.906816925612e-03       1.050607810149e+04 
       3.021756046801e-03       1.084510045963e+04 
       3.137593122032e-03       1.118141281318e+04 
       3.254251155704e-03       1.151472563909e+04 
       3.371660656763e-03       1.184478648397e+04 
       3.489758915860e-03       1.217137613730e+04 
       3.608489332869e-03       1.249430509486e+04 
       3.727800798598e-03       1.281341035418e+04 
       3.847647131351e-03       1.312855253318e+04 
       3.967986566919e-03       1.343961330746e+04 
       4.088781299291e-03       1.374649314154e+04 
       4.209997068598e-03       1.404910925658e+04 
       4.331602792492e-03       1.434739379587e+04 
       4.453570237032e-03       1.464129215866e+04 
       4.575873723267e-03       1.493076149350e+04 
       4.698489865848e-03       1.521576935767e+04 
       4.821397340297e-03       1.549629285134e+04 
       4.944576675808e-03       1.577231681460e+04 
       5.068010070740e-03       1.604383323219e+04 
       5.191681228264e-03       1.631084038127e+04 
       5.315575209873e-03       1.657334066166e+04 
       5.439678304717e-03       1.683134319130e+04 
       5.563977912957e-03       1.708486211221e+04 
       5.688462441535e-03       1.733391435427e+04 
       5.813121210944e-03       1.757852028250e+04 
       5.937944371742e-03       1.781870331537e+04 
       6.062922829719e-03       1.805448959383e+04 
       6.188048178725e-03       1.828590767727e+04 
       6.313312640316e-03       1.851298825929e+04 
       6.438709009458e-03       1.873576396065e+04 
       6.564230605612e-03       1.895426898589e+04 
