# Matter power spectrum P(k) at redshift z=0
# for k=9.64645e-06 to 1.4771 h/Mpc,
# number of wavenumbers equal to 604
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.646448868870e-06       5.787039805402e+01 
       2.213095154145e-05       1.292068523307e+02 
       3.465549362501e-05       1.993742413096e+02 
       4.725172329898e-05       2.690812853757e+02 
       5.995177071939e-05       3.387271398463e+02 
       7.278851721124e-05       4.083612659632e+02 
       8.579587244255e-05       4.786935825939e+02 
       9.900906306430e-05       5.497636297812e+02 
       1.124649363276e-04       6.217733215938e+02 
       1.262022822203e-04       6.949565361764e+02 
       1.402621776802e-04       7.695160210111e+02 
       1.546883564164e-04       8.468487225728e+02 
       1.695276077649e-04       9.249949958739e+02 
       1.848302077738e-04       1.005260743984e+03 
       2.006503852924e-04       1.088173527855e+03 
       2.170468251328e-04       1.173491758076e+03 
       2.340832092831e-04       1.261796136891e+03 
       2.518287955137e-04       1.353410350051e+03 
       2.703590303636e-04       1.451137605472e+03 
       2.897561901924e-04       1.551448704601e+03 
       3.101100394659e-04       1.655072540956e+03 
       3.315184894255e-04       1.764497527178e+03 
       3.540882324694e-04       1.880960080274e+03 
       3.779353176877e-04       2.001321032488e+03 
       4.031856209264e-04       2.127824765881e+03 
       4.299751486078e-04       2.265384320672e+03 
       4.584500988838e-04       2.407585524159e+03 
       4.887665877581e-04       2.560567666637e+03 
       5.210899337480e-04       2.721805000776e+03 
       5.555933858250e-04       2.892881554959e+03 
       5.924561803698e-04       3.074414669836e+03 
       6.318608293638e-04       3.268237804716e+03 
       6.739895798792e-04       3.473705667248e+03 
       7.190200486911e-04       3.692059738272e+03 
       7.671201264528e-04       3.923246345160e+03 
       8.184423579943e-04       4.168318450084e+03 
       8.731181251925e-04       4.428349830697e+03 
       9.312520642982e-04       4.702400793783e+03 
       9.929172132117e-04       4.990081221319e+03 
       1.058151380448e-03       5.291744377350e+03 
       1.126955142080e-03       5.606709619459e+03 
       1.199291710560e-03       5.934445461417e+03 
       1.275088706254e-03       6.274039266684e+03 
       1.354241640735e-03       6.624507406292e+03 
       1.436618735749e-03       6.984597665767e+03 
       1.477104874446e-03       7.160319732540e+03 
       1.522066587722e-03       7.353854769621e+03 
       1.610416158914e-03       7.730253360220e+03 
       1.701488624940e-03       8.112862120330e+03 
       1.795100710789e-03       8.500509067437e+03 
       1.891069273937e-03       8.891889759186e+03 
       1.989215017176e-03       9.285937070564e+03 
       2.089365317176e-03       9.681587791744e+03 
       2.191356229218e-03       1.007788421620e+04 
       2.295033773502e-03       1.047418506579e+04 
       2.400254628485e-03       1.086932818009e+04 
       2.506886358468e-03       1.126291907728e+04 
       2.614807292718e-03       1.165411342121e+04 
       2.723906157332e-03       1.204242041512e+04 
       2.834081542853e-03       1.242727736969e+04 
       2.945241272847e-03       1.280840096254e+04 
       3.057301722767e-03       1.318549003139e+04 
       3.170187125020e-03       1.355813880917e+04 
       3.283828885325e-03       1.392597549349e+04 
       3.398164927040e-03       1.428884210228e+04 
       3.513139073774e-03       1.464653946726e+04 
       3.628700475947e-03       1.499887528683e+04 
       3.744803083641e-03       1.534582012430e+04 
       3.861405165784e-03       1.568724136955e+04 
       3.978468874249e-03       1.602297251238e+04 
       4.095959850438e-03       1.635301470696e+04 
       4.213846871467e-03       1.667730183672e+04 
       4.332101532747e-03       1.699579192235e+04 
       4.450697963767e-03       1.730852185460e+04 
       4.569612573912e-03       1.761543004418e+04 
       4.688823825326e-03       1.791649090578e+04 
       4.808312030032e-03       1.821174292401e+04 
       4.928059168740e-03       1.850123572050e+04 
       5.048048728983e-03       1.878230016252e+04 
       5.168265560491e-03       1.905951563336e+04 
       5.288695745880e-03       1.932838826468e+04 
       5.409326484970e-03       1.959631536824e+04 
       5.530145991195e-03       1.985506648465e+04 
       5.651143398788e-03       2.011712263822e+04 
       5.772308679512e-03       2.036461861239e+04 
       5.893632567903e-03       2.060660284301e+04 
       6.015106494062e-03       2.084312721889e+04 
       6.136722523190e-03       2.108265342488e+04 
       6.258473301112e-03       2.130849727451e+04 
       6.380352005147e-03       2.152903937866e+04 
       6.502352299748e-03       2.175605028479e+04 
       6.624468296405e-03       2.196839735324e+04 
       6.746694517354e-03       2.217792607995e+04 
       6.869025862694e-03       2.237931808078e+04 
       6.991457580567e-03       2.257294176799e+04 
       7.113985240067e-03       2.276644988837e+04 
       7.236604706620e-03       2.295973507549e+04 
       7.359312119568e-03       2.313952149239e+04 
       7.482103871748e-03       2.331252799523e+04 
       7.604976590866e-03       2.349725045627e+04 
       7.727927122487e-03       2.366857673510e+04 
       7.850952514482e-03       2.383033975177e+04 
       7.974050002809e-03       2.398942011207e+04 
       8.097216998477e-03       2.414909518850e+04 
       8.220451075598e-03       2.430256650755e+04 
       8.343749960424e-03       2.444622442533e+04 
       8.467111521276e-03       2.458548228022e+04 
       8.590533759283e-03       2.473297635865e+04 
       8.714014799858e-03       2.486028148033e+04 
       8.837552884852e-03       2.499945224281e+04 
       8.961146365319e-03       2.512837354394e+04 
       9.084793694841e-03       2.524582140752e+04 
       9.208493423364e-03       2.537300188570e+04 
       9.332244191505e-03       2.548739447854e+04 
       9.456044725288e-03       2.560079294446e+04 
       9.579893831272e-03       2.570149962388e+04 
       9.703790392040e-03       2.580912076473e+04 
       9.827733362020e-03       2.591111898105e+04 
       9.951721763611e-03       2.600449477001e+04 
       1.007575468359e-02       2.609862321045e+04 
       1.019983126978e-02       2.619495240072e+04 
       1.032395072795e-02       2.628248367357e+04 
       1.044811231892e-02       2.636322001088e+04 
       1.057231535594e-02       2.644578725665e+04 
       1.069655920215e-02       2.652146402559e+04 
       1.082084326829e-02       2.659547556407e+04 
       1.094516701055e-02       2.666719965866e+04 
       1.106952992857e-02       2.673801379406e+04 
       1.119393156357e-02       2.680152422504e+04 
       1.131837149665e-02       2.685851329775e+04 
       1.144284934711e-02       2.691424036920e+04 
       1.156736477101e-02       2.697077379940e+04 
       1.169191745976e-02       2.702856231078e+04 
       1.181650713878e-02       2.707664986060e+04 
       1.194113356635e-02       2.712545274689e+04 
       1.206579653244e-02       2.716826937028e+04 
       1.219049585768e-02       2.721110526704e+04 
       1.231523139238e-02       2.724906633490e+04 
       1.244000301563e-02       2.727738618563e+04 
       1.256481063447e-02       2.731595493483e+04 
       1.268965418311e-02       2.734793565134e+04 
       1.281453362221e-02       2.737139010451e+04 
       1.293944893819e-02       2.739574161430e+04 
       1.306440014266e-02       2.742401755718e+04 
       1.318938727183e-02       2.744210509191e+04 
       1.331441038599e-02       2.746119709405e+04 
       1.343946956903e-02       2.747273765982e+04 
       1.356456492802e-02       2.748518248976e+04 
       1.368969659277e-02       2.750085806175e+04 
       1.381486471554e-02       2.750731312503e+04 
       1.394006947064e-02       2.750917123231e+04 
       1.406531105418e-02       2.751778619768e+04 
       1.419058968379e-02       2.751821326149e+04 
       1.431590559840e-02       2.751938902438e+04 
       1.444125905802e-02       2.751528183530e+04 
       1.456665034359e-02       2.751084930195e+04 
       1.469207975680e-02       2.750221384524e+04 
       1.477104874446e-02       2.749558479440e+04 
       1.481754761999e-02       2.749452191901e+04 
       1.494305427604e-02       2.748577763322e+04 
       1.506860008831e-02       2.747168028808e+04 
       1.519418544056e-02       2.745662575658e+04 
       1.531981073694e-02       2.744085507351e+04 
       1.544547640197e-02       2.742212207976e+04 
       1.557118288056e-02       2.739938369947e+04 
       1.569693063803e-02       2.737672650066e+04 
       1.582272016018e-02       2.735541074458e+04 
       1.594855195335e-02       2.732638195150e+04 
       1.607442654448e-02       2.729937547545e+04 
       1.620034448127e-02       2.726830770107e+04 
       1.632630633226e-02       2.723710353449e+04 
       1.645231268701e-02       2.720857542104e+04 
       1.657836415623e-02       2.717464170609e+04 
       1.670446137196e-02       2.713776255163e+04 
       1.683060498778e-02       2.709756868455e+04 
       1.695679567902e-02       2.706076489507e+04 
       1.708303414296e-02       2.702099555864e+04 
       1.720932109912e-02       2.697867048456e+04 
       1.733565728948e-02       2.693465283133e+04 
       1.746204347876e-02       2.688790324490e+04 
       1.758848045475e-02       2.684293664943e+04 
       1.771496902858e-02       2.679473027526e+04 
       1.784151003506e-02       2.674567720093e+04 
       1.796810433304e-02       2.669560350115e+04 
       1.809475280574e-02       2.664405152964e+04 
       1.822145636114e-02       2.659087069834e+04 
       1.834821593237e-02       2.653648980547e+04 
       1.847503247814e-02       2.648078794685e+04 
       1.860190698314e-02       2.642290686121e+04 
       1.872884045849e-02       2.636319454471e+04 
       1.885583394222e-02       2.630570248837e+04 
       1.898288849973e-02       2.624615606814e+04 
       1.911000522429e-02       2.618388953415e+04 
       1.923718523758e-02       2.611921777466e+04 
       1.936442969020e-02       2.605815615730e+04 
       1.949173976222e-02       2.598984916388e+04 
       1.961911666380e-02       2.592427558944e+04 
       1.974656163572e-02       2.585810986111e+04 
       1.987407595005e-02       2.579137533713e+04 
       2.000166091075e-02       2.572324772353e+04 
       2.012931785434e-02       2.565197137571e+04 
       2.025704815058e-02       2.558125161049e+04 
       2.038485320317e-02       2.551083828814e+04 
       2.051273445045e-02       2.543647725765e+04 
       2.064069336620e-02       2.536564996318e+04 
       2.076873146035e-02       2.528931022326e+04 
       2.089685027983e-02       2.521518328921e+04 
       2.102505140934e-02       2.513761098584e+04 
       2.115333647224e-02       2.506328335277e+04 
       2.128170713139e-02       2.498546724664e+04 
       2.141016509008e-02       2.490786593173e+04 
       2.153871209293e-02       2.482870578066e+04 
       2.166734992688e-02       2.474827384230e+04 
       2.179608042216e-02       2.466793664311e+04 
       2.192490545330e-02       2.458538708896e+04 
       2.205382694022e-02       2.450560476235e+04 
       2.218284684928e-02       2.442246498030e+04 
       2.231196719440e-02       2.434050082412e+04 
       2.244119003823e-02       2.425685975940e+04 
       2.257051749334e-02       2.417256693157e+04 
       2.269995172345e-02       2.408786890433e+04 
       2.282949494468e-02       2.400239887746e+04 
       2.295914942688e-02       2.391685888623e+04 
       2.308891749494e-02       2.383048218804e+04 
       2.321880153025e-02       2.374319941828e+04 
       2.334880397206e-02       2.365654408880e+04 
       2.347892731904e-02       2.356860878556e+04 
       2.360917413073e-02       2.348084100704e+04 
       2.373954702919e-02       2.339149110062e+04 
       2.387004870059e-02       2.330161145843e+04 
       2.400068189691e-02       2.321214119470e+04 
       2.413144943767e-02       2.312202136125e+04 
       2.426235421175e-02       2.303344575618e+04 
       2.439339917923e-02       2.294265694217e+04 
       2.452458737330e-02       2.285031272925e+04 
       2.465592190225e-02       2.275869892310e+04 
       2.478740595154e-02       2.266852346626e+04 
       2.491904278590e-02       2.257634870629e+04 
       2.505083575151e-02       2.248451471633e+04 
       2.518278827828e-02       2.239077506100e+04 
       2.531490388220e-02       2.229799487406e+04 
       2.544718616775e-02       2.220648504350e+04 
       2.557963883042e-02       2.211360794111e+04 
       2.571226565928e-02       2.201897875780e+04 
       2.584507053972e-02       2.192603239480e+04 
       2.597805745617e-02       2.183226626496e+04 
       2.611123049504e-02       2.173774470519e+04 
       2.624459384768e-02       2.164419780042e+04 
       2.637815181344e-02       2.154988125810e+04 
       2.651190880296e-02       2.145548969896e+04 
       2.664586934140e-02       2.136046801529e+04 
       2.678003807195e-02       2.126586652560e+04 
       2.691441975940e-02       2.117103720406e+04 
       2.704901929380e-02       2.107595140447e+04 
       2.718384169437e-02       2.098065659721e+04 
       2.731889211345e-02       2.088570766075e+04 
       2.745417584068e-02       2.079023045454e+04 
       2.758969830726e-02       2.069561295125e+04 
       2.772546509049e-02       2.060005213359e+04 
       2.786148191835e-02       2.050466563834e+04 
       2.799775467439e-02       2.040918373963e+04 
       2.813428940271e-02       2.031298828256e+04 
       2.827109231322e-02       2.021804779202e+04 
       2.840816978705e-02       2.012302652961e+04 
       2.854552838224e-02       2.002767712380e+04 
       2.868317483957e-02       1.993233132719e+04 
       2.882111608878e-02       1.983646089667e+04 
       2.895935925487e-02       1.974100233729e+04 
