# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       8.399689573085e+11       1.071295806757e-21       5.517940735444e-07       1.522251723131e+18       1.531242112483e+04       1.822974645858e-08       1.286195840611e+16       3.185782589944e-07       1.369720691897e+36       1.452787938470e+27       6.593990279912e+24       1.190682382014e+23       3.151792104397e+35       1.050597368132e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       6.323503983877e+35       2.317250308574e+36       6.390217874522e+27       5.811394605952e+02       2.962443324383e-06       5.734262461695e+00 
       8.341300469796e+11       1.086346441543e-21       5.556557880482e-07       1.501161899621e+18       1.531242112483e+04       1.835735468379e-08       1.277255055224e+16       3.208083068060e-07       1.332030393207e+36       1.422701580168e+27       6.457432734966e+24       1.166024071037e+23       3.065064944236e+35       1.021688314745e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       6.149501535548e+35       2.253487048873e+36       6.257880332673e+27       5.765857191157e+02       3.080941057347e-06       5.513713905466e+00 
       8.283317249052e+11       1.101608522696e-21       5.595466063824e-07       1.480364262120e+18       1.531242112482e+04       1.848585616657e-08       1.268376420282e+16       3.230539649523e-07       1.295377210058e+36       1.393238292123e+27       6.323703214067e+24       1.141876418746e+23       2.980724235992e+35       9.935747453305e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.980287073769e+35       2.191478348562e+36       6.128283421164e+27       5.720777770546e+02       3.199438790311e-06       5.309502279328e+00 
       8.225737089426e+11       1.117085020828e-21       5.634628905682e-07       1.459854762578e+18       1.531242112482e+04       1.861525715973e-08       1.259559503755e+16       3.253153427056e-07       1.259732604372e+36       1.364385170929e+27       6.192743150550e+24       1.118228849709e+23       2.898704312200e+35       9.662347707332e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.815728848583e+35       2.131175927822e+36       6.001370383199e+27       5.676149268251e+02       3.317936523273e-06       5.119877197915e+00 
       8.168557189102e+11       1.132778948281e-21       5.674064595951e-07       1.439629409028e+18       1.531242112482e+04       1.874556395985e-08       1.250803876618e+16       3.275925501031e-07       1.225068823348e+36       1.336129580400e+27       6.064495190631e+24       1.095071007504e+23       2.818941312352e+35       9.396471041172e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.655698735365e+35       2.072532835339e+36       5.877085637384e+27       5.631964764688e+02       3.436434256236e-06       4.943329708325e+00 
       8.111774765741e+11       1.148693359721e-21       5.713791324524e-07       1.419684264809e+18       1.531242112481e+04       1.887678290756e-08       1.242109112828e+16       3.298856979524e-07       1.191358877853e+36       1.308459146037e+27       5.938903168287e+24       1.072392750185e+23       2.741373133175e+35       9.137910443917e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.500072135070e+35       2.015503411747e+36       5.755374753380e+27       5.588217492531e+02       3.554931989197e-06       4.778552051375e+00 
       8.055387056346e+11       1.164831352728e-21       5.753790901508e-07       1.400015447801e+18       1.531242112481e+04       1.900892038791e-08       1.233474789303e+16       3.321948978366e-07       1.158576521407e+36       1.281361749611e+27       5.815912080659e+24       1.050184145839e+23       2.665939380279e+35       8.886464600931e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.348727877214e+35       1.960043254080e+36       5.636184428068e+27       5.544900832780e+02       3.673429722158e-06       4.624405211002e+00 
       7.999391317126e+11       1.181196068398e-21       5.794063326903e-07       1.380619129665e+18       1.531242112480e+04       1.914198283062e-08       1.224900485901e+16       3.345202621199e-07       1.126696229750e+36       1.254825523853e+27       5.695468063964e+24       1.028435468239e+23       2.592581321132e+35       8.641937737108e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.201548125536e+35       1.906109181197e+36       5.519462462203e+27       5.502008310950e+02       3.791927455119e-06       4.479892548154e+00 
       7.943784823362e+11       1.197790691958e-21       5.834626790602e-07       1.361491535105e+18       1.531242112480e+04       1.927597671043e-08       1.216385785403e+16       3.368619039532e-07       1.095693180966e+36       1.228838847258e+27       5.577518369906e+24       1.007137192579e+23       2.521241839333e+35       8.404139464442e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       5.058418286249e+35       1.853659200164e+36       5.405157737557e+27       5.459533593348e+02       3.910425188079e-06       4.344138228510e+00 
       7.888564869277e+11       1.214618453384e-21       5.875463102711e-07       1.342628941128e+18       1.531242112480e+04       1.941090854740e-08       1.207930273488e+16       3.392199372793e-07       1.065543236158e+36       1.203390338996e+27       5.462011342574e+24       9.862799913089e+22       2.451865390137e+35       8.172884633791e+34       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.506368134765e-08       4.919226918817e+35       1.802652473556e+36       5.293220194528e+27       5.417470483468e+02       4.028922921039e-06       4.216369457080e+00 
