# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.894921463117e+05       2.094456699598e-08       2.436760644099e+00       7.805633137351e+04       1.526250211949e+04       8.054382132839e-02       2.892139547211e+09       1.405627938676e+00       3.547750738239e+09       1.667988443886e+07       7.570753648719e+05       1.367057366699e+03       8.163544363056e+08       2.721180058378e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.637867928825e+09       6.092790867491e+09       7.338080431750e+07       1.247798461306e-04       2.656123187544e-04       8.370613498872e-02 
       1.881748807860e+05       2.123808394359e-08       2.453754166609e+00       7.697889875000e+04       1.526248512596e+04       8.110755247812e-02       2.872031581561e+09       1.415421840935e+00       3.450125570283e+09       1.633444524891e+07       7.413963892934e+05       1.338745708361e+03       7.938904204582e+08       2.646300024894e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.592797927170e+09       5.925750852762e+09       7.186109321277e+07       1.239075754875e-04       2.657675550726e-04       8.380933507672e-02 
       1.868667720251e+05       2.153570909162e-08       2.470865754158e+00       7.591636533759e+04       1.526246801438e+04       8.167522868698e-02       2.852063393451e+09       1.425283666089e+00       3.355186784372e+09       1.599616001939e+07       7.260421214322e+05       1.311020377484e+03       7.720445538673e+08       2.573480488664e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.548968130740e+09       5.763294526071e+09       7.037285495020e+07       1.230413689086e-04       2.659230744394e-04       8.391345748767e-02 
       1.855677563774e+05       2.183749983257e-08       2.488096220848e+00       7.486852491143e+04       1.526245078391e+04       8.224687755557e-02       2.832234011241e+09       1.435213880782e+00       3.262860458851e+09       1.566488059439e+07       7.110058367096e+05       1.283869231440e+03       7.507998268094e+08       2.502664750613e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.506344412583e+09       5.605296022413e+09       6.891543773871e+07       1.221811842450e-04       2.660788789629e-04       8.401850798549e-02 
       1.842777706335e+05       2.214351435847e-08       2.505446386303e+00       7.383517410241e+04       1.526243343374e+04       8.282252687750e-02       2.812542470046e+09       1.445212954806e+00       3.173074706169e+09       1.534046188622e+07       6.962809498105e+05       1.257280379070e+03       7.301396976186e+08       2.433797671859e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.464893584824e+09       5.451632934734e+09       6.748820328551e+07       1.213269796402e-04       2.662349707669e-04       8.412449236803e-02 
       1.829967520235e+05       2.245381167196e-08       2.522917075716e+00       7.281611235765e+04       1.526241596306e+04       8.340220464070e-02       2.792987811687e+09       1.455281361117e+00       3.085759616913e+09       1.502276181194e+07       6.818610117982e+05       1.231242175475e+03       7.100480798078e+08       2.366825630780e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.424583372820e+09       5.302186218882e+09       6.609052651658e+07       1.204787135292e-04       2.663913519909e-04       8.423141646716e-02 
       1.817246382139e+05       2.276845159756e-08       2.540509119877e+00       7.181114190145e+04       1.526239837101e+04       8.398593902883e-02       2.773569084647e+09       1.465419575856e+00       3.000847205373e+09       1.471164123103e+07       6.677397072910e+05       1.205743216918e+03       6.905093295427e+08       2.301696481268e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.385382390033e+09       5.156840101190e+09       6.472179530291e+07       1.196363446356e-04       2.665480247904e-04       8.433928614894e-02 
       1.804613673044e+05       2.308749479306e-08       2.558223355214e+00       7.082006769686e+04       1.526238065678e+04       8.457375842261e-02       2.754285344023e+09       1.475628078371e+00       2.918271356606e+09       1.440696388456e+07       6.539108516958e+05       1.180772335825e+03       6.715082334620e+08       2.238359512120e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.347260113591e+09       5.015481988587e+09       6.338141019240e+07       1.187998319702e-04       2.667049913365e-04       8.444810731378e-02 
       1.792068778250e+05       2.341100276107e-08       2.576060623833e+00       6.984269740772e+04       1.526236281951e+04       8.516569140121e-02       2.735135651478e+09       1.485907351237e+00       2.837967774961e+09       1.410859633543e+07       6.403683884997e+05       1.156318595901e+03       6.530299968317e+08       2.176765407560e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.310186860522e+09       4.878002381186e+09       6.206878414734e+07       1.179691348287e-04       2.668622538168e-04       8.455788589657e-02 
       1.779611087329e+05       2.373903786073e-08       2.594021773550e+00       6.887884136127e+04       1.526234485836e+04       8.576176674363e-02       2.716119075202e+09       1.496257880274e+00       2.759873934018e+09       1.381640790996e+07       6.271063866178e+05       1.132371287336e+03       6.350602320260e+08       2.116866208840e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.274133764643e+09       4.744294787270e+09       6.078334228733e+07       1.171442127896e-04       2.670198144348e-04       8.466862786682e-02 
       1.767239994099e+05       2.407166331961e-08       2.612107657931e+00       6.792831251124e+04       1.526232677247e+04       8.636201343009e-02       2.697234689859e+09       1.506680154575e+00       2.683929027899e+09       1.353027064070e+07       6.141190377950e+05       1.108919922114e+03       6.175849473246e+08       2.058615276894e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.239072754085e+09       4.614255640625e+09       5.952452163747e+07       1.163250257126e-04       2.671776754105e-04       8.478033922882e-02 
       1.754954896590e+05       2.440894324573e-08       2.630319136328e+00       6.699092640149e+04       1.526230856099e+04       8.696646064346e-02       2.678481576547e+09       1.517174666520e+00       2.610073923929e+09       1.325005921031e+07       6.014006540627e+05       1.085954229422e+03       6.005905360188e+08       2.001967256030e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.204976529436e+09       4.487784220130e+09       5.829177088185e+07       1.155115337366e-04       2.673358389802e-04       8.489302602177e-02 
