# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.448121233339e-10       4.688825146734e-15       3.797186944571e-13       2.582649257361e-19       8.585823438711e-09       4.760845091035e-10      -2.001133975960e-12 
    3       1.369624906811e-10       6.370683174832e-15       4.369024021154e-13       5.165891510501e-19       5.330254553705e-09       3.382856338852e-10      -1.567552678490e-12 
    4       1.294938194265e-10       5.863366866354e-15       4.169121792098e-13       8.611146188378e-19       3.713795208880e-09       2.564505637484e-10      -1.075330863055e-12 
    5       1.238464089506e-10       4.174658834508e-15       3.618182754603e-13       1.291922872963e-18       2.772755601924e-09       2.027243883970e-10      -6.436286049829e-13 
    6       1.199285571043e-10       2.464439769891e-15       2.963830853632e-13       1.809117747128e-18       2.165273771336e-09       1.650244487872e-10      -3.088315471879e-13 
    7       1.173591374980e-10       1.339592506388e-15       2.355121776825e-13       2.412826329825e-18       1.747113534935e-09       1.373524940139e-10      -7.895501330874e-14 
    8       1.158294444967e-10       8.146178787379e-16       1.864090500161e-13       3.103199840174e-18       1.444835144984e-09       1.163613119041e-10       5.470800291943e-14 
    9       1.150785950811e-10       6.299686084490e-16       1.515038346498e-13       3.880414287685e-18       1.217467950531e-09       1.000314668817e-10       1.105311202723e-13 
   10       1.148855219301e-10       5.488597480994e-16       1.302921682524e-13       4.744670788387e-18       1.041240520439e-09       8.706222951772e-11       1.114846394552e-13 
   11       1.151575921745e-10       4.722900731994e-16       1.205331113080e-13       5.696195416728e-18       8.771126094202e-10       7.687518494887e-11       8.100363401449e-14 
   12       1.157686324193e-10       4.031528422545e-16       1.192325093073e-13       6.735238487008e-18       7.666284532343e-10       6.802342675189e-11       3.872457738086e-14 
   13       1.166443275487e-10       3.670800522180e-16       1.234201643140e-13       7.862073179378e-18       6.759062047655e-10       6.080719882160e-11      -4.510948345514e-16 
   14       1.177100541150e-10       3.683241187273e-16       1.306229972195e-13       9.076993452718e-18       6.004037933220e-10       5.450246325067e-11      -2.851213196659e-14 
   15       1.189718667510e-10       3.923769304219e-16       1.391435573722e-13       1.038031121879e-17       5.368343580559e-10       4.920700444359e-11      -4.213660251405e-14 
   16       1.203781133640e-10       4.264115056545e-16       1.479352209962e-13       1.177235278754e-17       4.827723993504e-10       4.466941613706e-11      -4.280877883622e-14 
   17       1.219048880084e-10       4.702891010821e-16       1.564781913843e-13       1.325345463071e-17       4.363855717800e-10       4.072207949296e-11      -3.460711337533e-14 
